"TOA5","CR1000XSeries - new","CR1000X","21479","CR1000X.Std.04.02","CPU:JW_wx_v1.CR1X","24600","Hourly"
"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","BP_mbar_Avg","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg"
"TS","RN","Volts","Deg C","%","","","","","meters/second","degrees","meters/second","Deg","Deg","mbar","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Min","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-05-23 19:00:00",3069,14.09,2.311,92.9,2.105,208.8,2.113,0.387,1.181,150.1,1.181,220.7,35.05,706.0078,80.5,33.01,321.1,320.1,47.45,1.523,0.423,48.97,0,1.771,0.029,0,0,2.012,0.067,0,0.108,6.236,0.067,0,0.01,2.659,0.125,0,0,1.717,0.221,0,0,2.325,0.278,0
"2021-05-23 20:00:00",3070,14.21,0.649,74.97,2.111,280.8,2.114,0.386,0.704,166,0.704,219.8,43.15,706.8167,111.6,75.1,323,319.3,36.43,4.02,0.673,40.45,0,1.775,0.029,0,0,2.019,0.067,0,0.109,6.249,0.067,0,0.011,2.698,0.125,0,0,1.726,0.221,0,0,2.33,0.278,0
"2021-05-23 21:00:00",3071,14.23,1.987,65.21,2.104,227.8,2.112,0.388,1.334,179.9,1.334,200,35.38,706.8984,429.1,255.9,344.8,323.5,173.1,21.68,0.603,194.8,0,1.783,0.029,0,0,2.035,0.067,0,0.108,6.231,0.067,0,0.01,2.664,0.125,0,0,1.71,0.221,0,0,2.352,0.278,0
"2021-05-23 22:00:00",3072,14.17,3.734,38.4,2.101,191.2,2.115,0.385,1.943,240.5,1.943,215.7,34.64,706.7625,510.5,220.1,351,324.3,290.3,27.31,0.446,317.6,0,1.741,0.029,0,0,2.012,0.067,0,0.107,6.169,0.067,0,0.01,2.672,0.125,0,0,1.756,0.221,0,0,2.342,0.278,0
"2021-05-23 23:00:00",3073,14.17,4.727,31.91,2.101,204.1,2.119,0.381,2.358,183.6,2.358,204.4,25.37,706.2037,453.8,158.1,302,322.4,296,-19.76,0.351,276.3,0,1.753,0.029,0,0,2.014,0.067,0,0.108,6.226,0.067,0,0.01,2.68,0.125,0,0,1.726,0.221,0,0,2.339,0.278,0
"2021-05-24 00:00:00",3074,14.17,6.436,19.43,2.101,190.8,2.125,0.375,2.371,202.8,2.371,219,41.55,705.3036,462.9,146.2,246.3,322.5,314.4,-75.86,0.319,238.6,0,1.773,0.029,0,0,2.03,0.067,0,0.109,6.249,0.067,0,0.011,2.697,0.125,0,0,1.741,0.221,0,0,2.367,0.278,0
"2021-05-24 01:00:00",3075,14.16,6.054,21.92,2.1,211.3,2.123,0.377,2.141,205.1,2.141,212.3,34.03,705.3815,175.6,45.82,236.7,316.2,130.7,-78.98,0.304,51.73,0,1.749,0.029,0,0,2.022,0.067,0,0.11,6.315,0.067,0,0.011,2.694,0.125,0,0,1.702,0.221,0,0,2.375,0.278,0
"2021-05-24 02:00:00",3076,13.28,4.642,27.25,2.105,209.5,2.123,0.377,1.826,247.4,1.826,217.1,35.45,706.2135,18.61,7.381,230,308.3,11.29,-77.72,0.39,-66.43,0,1.75,0.029,0,0,2.019,0.067,0,0.108,6.214,0.067,0,0.01,2.663,0.125,0,0,1.722,0.221,0,0,2.343,0.273,0
"2021-05-24 03:00:00",3077,12.97,3.22,28.88,2.109,202.3,2.121,0.379,1.205,265.1,1.205,233.2,34.32,706.7765,0.471,0.601,227.5,302.4,-0.141,-74.34,-0.032,-74.48,0,1.736,0.029,0,0,2.029,0.067,0,0.107,6.161,0.067,0,0.01,2.666,0.125,0,0,1.729,0.221,0,0,2.33,0.273,0
"2021-05-24 04:00:00",3078,12.91,1.549,37.01,2.116,204,2.122,0.378,0.716,281.5,0.716,235.5,36.77,707.5221,-1.833,0.142,226,296.7,-1.968,-70.92,-0.083,-72.89,0,1.723,0.024,0,0,2.032,0.067,0,0.106,6.142,0.067,0,0.009,2.641,0.125,0,0,1.741,0.221,0,0,2.348,0.268,0
"2021-05-24 05:00:00",3079,12.86,0.835,37.22,2.118,206.1,2.121,0.379,0.859,188.1,0.859,232.1,32.01,708.136,-1.605,0.08,226.6,294.2,-1.684,-68.42,-0.117,-70.1,0,1.739,0.029,0,0,2.036,0.067,0,0.104,6.048,0.067,0,0.01,2.653,0.125,0,0,1.733,0.221,0,0,2.369,0.264,0
"2021-05-24 06:00:00",3080,12.84,0.521,37.83,2.119,208.5,2.121,0.379,0.818,247.9,0.818,239.9,35.9,708.2484,-1.593,0.11,224.8,292.1,-1.708,-67.9,0.02,-69.61,0,1.75,0.024,0,0,2.019,0.067,0,0.102,5.94,0.067,0,0.009,2.645,0.125,0,0,1.755,0.221,0,0,2.368,0.273,0
"2021-05-24 07:00:00",3081,12.82,0.172,42.37,2.12,207.7,2.121,0.379,0.653,252.1,0.653,266.9,37.49,708.1332,-1.518,0.066,223.7,289.1,-1.599,-66.09,-0.098,-67.69,0,1.736,0.029,0,0,1.998,0.067,0,0.1,5.869,0.067,0,0.009,2.645,0.125,0,0,1.735,0.221,0,0,2.345,0.264,0
"2021-05-24 08:00:00",3082,12.8,-0.519,47.01,2.122,207.6,2.12,0.38,1.055,185.8,1.055,219.4,26.71,708.2234,-1.623,0.015,221.1,286.7,-1.642,-66.39,-0.016,-68.04,0,1.772,0.025,0,0,2.012,0.067,0,0.098,5.789,0.067,0,0.009,2.628,0.125,0,0,1.75,0.221,0,0,2.35,0.259,0
"2021-05-24 09:00:00",3083,12.76,-1.721,51.95,2.126,209.5,2.119,0.381,0.538,231.5,0.538,203,29.22,708.2136,-1.66,0.068,217.4,283.4,-1.723,-65.19,-0.194,-66.91,0,1.729,0.029,0,0,2.003,0.067,0,0.098,5.802,0.067,0,0.007,2.594,0.125,0,0,1.76,0.221,0,0,2.353,0.264,0
"2021-05-24 10:00:00",3084,12.73,-1.117,49.26,2.124,210.2,2.119,0.381,1.132,206.5,1.132,215,25.29,707.6935,-1.539,0.031,218.1,284.4,-1.585,-65.88,-0.023,-67.46,0,1.725,0.024,0,0,2.021,0.067,0,0.095,5.68,0.067,0,0.006,2.539,0.125,0,0,1.756,0.221,0,0,2.338,0.268,0
"2021-05-24 11:00:00",3085,12.71,-1.865,59.24,2.127,210.4,2.12,0.38,0.741,219.8,0.741,197,27.02,707.7601,-1.788,-0.001,215.5,281.8,-1.79,-65.43,-0.001,-67.22,0,1.721,0.029,0,0,2.025,0.067,0,0.096,5.69,0.067,0,0.008,2.596,0.125,0,0,1.758,0.221,0,0,2.33,0.264,0
"2021-05-24 12:00:00",3086,12.7,-1.656,33.32,2.126,209.7,2.12,0.38,0.719,171.8,0.719,216.9,39.67,707.5989,2.392,1.098,216.3,280,1.279,-62.96,1.89,-61.68,0,1.758,0.029,0,0,2.013,0.067,0,0.095,5.658,0.063,0,0.006,2.562,0.125,0,0,1.699,0.221,0,0,2.315,0.264,0
"2021-05-24 13:00:00",3087,12.74,1.583,28.29,2.114,205.6,2.12,0.38,1.47,227.7,1.47,205.9,27.08,707.3559,46.71,13.98,223.8,290.6,32.7,-66.61,0.363,-33.92,0,1.733,0.029,0,0,2.02,0.067,0,0.095,5.644,0.067,0,0.007,2.572,0.125,0,0,1.707,0.221,0,0,2.304,0.268,0
"2021-05-24 14:00:00",3088,13.21,3.086,25.52,2.109,200.5,2.12,0.38,1.032,221.5,1.032,217.9,48.95,707.7469,126.7,48.48,226.4,301.5,78.37,-74.56,0.582,3.806,0,1.718,0.029,0,0,2.038,0.067,0,0.094,5.624,0.067,0,0.007,2.589,0.125,0,0,1.71,0.221,0,0,2.331,0.259,0
"2021-05-24 15:00:00",3089,14.23,3.636,31.51,2.109,200.5,2.123,0.377,1.341,220.8,1.341,230.7,40.18,707.888,467.7,128.3,224.6,317.8,339.5,-92.5,0.275,246.9,0,1.713,0.029,0,0,1.987,0.067,0,0.093,5.6,0.067,0,0.006,2.539,0.125,0,0,1.711,0.221,0,0,2.356,0.264,0
"2021-05-24 16:00:00",3090,14.14,4.095,28.24,2.116,205.8,2.132,0.368,1.636,249.9,1.636,231.8,56.1,708.2826,682.3,182.5,231.8,323.3,496.4,-91,0.268,405.4,0,1.711,0.019,0,0,1.995,0.067,0,0.093,5.575,0.067,0,0.005,2.531,0.125,0,0,1.687,0.221,0,0,2.31,0.264,0
"2021-05-24 17:00:00",3091,14.11,5.334,26.79,2.128,196.3,2.148,0.352,2.749,176.7,2.749,213.9,37.87,708.4191,856,217.9,234.3,324.5,637.1,-90,0.255,547.1,0,1.746,0.029,0,0,2.025,0.067,0,0.093,5.564,0.067,0,0.004,2.502,0.125,0,0,1.715,0.221,0,0,2.32,0.264,0
"2021-05-24 18:00:00",3092,14.11,6.017,27.72,2.139,200.3,2.163,0.337,2.681,242.4,2.681,212.5,30.95,707.9833,984,252.2,239.4,325.6,731.3,-85.7,0.257,645.6,0,1.79,0.029,0,0,2,0.067,0,0.099,5.821,0.067,0,0.007,2.571,0.125,0,0,1.717,0.221,0,0,2.301,0.268,0
"2021-05-24 19:00:00",3093,14.11,6.979,29.02,2.15,205.5,2.177,0.323,2.197,144.8,2.197,227.4,56.43,707.9758,1041,276.1,244.1,327.2,764.6,-82.7,0.265,681.9,0,1.856,0.029,0,0,2.077,0.067,0,0.107,6.171,0.067,0,0.006,2.562,0.125,0,0,1.704,0.221,0,0,2.336,0.264,0
"2021-05-24 20:00:00",3094,14.11,7.979,35.09,2.165,207.5,2.196,0.304,1.987,176.9,1.987,232.1,49.99,707.8347,1035,280.1,252.9,328.3,755.1,-75.51,0.271,679.6,0,1.866,0.029,0,0,2.091,0.067,0,0.11,6.307,0.067,0,0.009,2.624,0.125,0,0,1.721,0.221,0,0,2.335,0.269,0
"2021-05-24 21:00:00",3095,14.1,8.43,34.14,2.179,208.5,2.212,0.288,1.973,268.3,1.973,234.7,46.37,707.7809,887,266.3,258.2,329.1,619.5,-71.03,0.394,548.5,0,1.853,0.029,0,0,2.068,0.067,0,0.112,6.393,0.067,0,0.013,2.755,0.125,0,0,1.728,0.221,0,0,2.336,0.273,0
"2021-05-24 22:00:00",3096,14.08,8.79,38.28,2.193,200.9,2.228,0.272,1.809,263.1,1.809,229.3,52.82,707.6481,855,235.5,260.4,329.2,619.3,-69.1,0.276,550.2,0,1.813,0.029,0,0,2.06,0.067,0,0.112,6.413,0.067,0,0.016,2.838,0.125,0,0,1.783,0.221,0,0.001,2.407,0.264,0
"2021-05-24 23:00:00",3097,14.08,8.66,35.27,2.205,191.2,2.24,0.26,1.874,112.7,1.874,249.8,53.15,707.7023,689.7,199.2,259.6,328.5,490.4,-68.38,0.289,422,0,1.791,0.029,0,0,2.062,0.067,0,0.111,6.354,0.067,0,0.015,2.801,0.125,0,0,1.786,0.221,0,0,2.365,0.259,0
"2021-05-25 00:00:00",3098,14.08,8.45,35.21,2.214,196.8,2.248,0.252,2.059,196.2,2.059,232.2,46.45,708.0013,484.7,137.6,257.3,326.7,347.2,-68.96,0.286,278.2,0,1.796,0.029,0,0,2.064,0.067,0,0.111,6.345,0.067,0,0.014,2.795,0.125,0,0,1.818,0.221,0,0,2.375,0.259,0
"2021-05-25 01:00:00",3099,14.01,7.472,36.66,2.233,190,2.264,0.236,2.178,250.7,2.178,224.4,39.45,708.0097,182.1,42.67,250.5,323.3,139.3,-72.31,0.274,67.01,0,1.79,0.029,0,0,2.06,0.067,0,0.111,6.348,0.067,0,0.014,2.782,0.125,0,0,1.819,0.216,0,0,2.373,0.259,0
"2021-05-25 02:00:00",3100,13.21,6.131,37.09,2.239,188.6,2.264,0.236,2.041,196.4,2.041,230.2,32.11,708.1979,17.27,6.632,244.5,318.3,10.62,-73.23,0.374,-62.6,0,1.73,0.029,0,0,2.029,0.067,0,0.109,6.265,0.067,0,0.014,2.778,0.125,0,0,1.842,0.211,0,0.001,2.403,0.259,0
"2021-05-25 03:00:00",3101,12.98,4.799,37.97,2.241,193.3,2.261,0.239,1.734,215.7,1.734,215.9,28.81,708.7875,0.869,0.538,239.3,312.3,0.298,-72.33,0.185,-72.03,0,1.777,0.029,0,0,2.045,0.067,0,0.108,6.202,0.067,0,0.012,2.731,0.125,0,0,1.778,0.211,0,0,2.358,0.259,0
"2021-05-25 04:00:00",3102,12.91,3.156,37.57,2.246,196.1,2.259,0.241,1.258,202.3,1.258,222.5,25.76,709.3128,-1.83,0.031,234,306.1,-1.855,-71.52,-0.014,-73.38,0,1.753,0.024,0,0,2.031,0.067,0,0.105,6.091,0.067,0,0.011,2.684,0.12,0,0,1.776,0.211,0,0,2.373,0.259,0
"2021-05-25 05:00:00",3103,12.87,2.636,39.75,2.249,195.9,2.26,0.24,0.931,280.3,0.931,223.5,29.39,709.738,-1.809,0.032,232.6,301.8,-1.845,-68.65,0.152,-70.49,0,1.756,0.029,0,0,2.006,0.067,0,0.102,5.963,0.067,0,0.011,2.688,0.12,0,0,1.769,0.206,0,0,2.354,0.259,0
"2021-05-25 06:00:00",3104,12.84,0.821,44.04,2.259,195.4,2.262,0.238,0.418,238.9,0.418,251.3,29.53,709.893,-1.548,0.083,230.9,296.7,-1.635,-66.06,-0.059,-67.69,0,1.752,0.029,0,0,2.015,0.067,0,0.1,5.881,0.067,0,0.011,2.683,0.125,0,0,1.758,0.206,0,0.001,2.36,0.259,0
"2021-05-25 07:00:00",3105,12.83,0.662,51.5,2.257,198.9,2.26,0.24,0.651,197.1,0.651,233.6,31.17,709.7861,-1.573,0.063,230.4,294.5,-1.629,-64.83,-0.052,-66.46,0,1.749,0.029,0,0,2.038,0.067,0,0.098,5.794,0.063,0,0.009,2.641,0.125,0,0,1.753,0.211,0,0,2.368,0.259,0
"2021-05-25 08:00:00",3106,12.8,0.733,47.95,2.254,202,2.257,0.243,0.938,198.3,0.938,217.2,27.53,709.6172,-1.494,0.066,230.1,294,-1.555,-64.39,0.051,-65.94,0,1.769,0.029,0,0,1.997,0.067,0,0.099,5.811,0.067,0,0.009,2.646,0.125,0,0,1.74,0.206,0,0,2.348,0.259,0
"2021-05-25 09:00:00",3107,12.77,0.858,50.88,2.253,201.5,2.257,0.243,1.449,204.7,1.449,210.4,24.46,709.293,-1.612,0.011,229.7,295.2,-1.624,-65.96,-0.003,-67.59,0,1.751,0.024,0,0,1.993,0.067,0,0.096,5.71,0.067,0,0.008,2.611,0.12,0,0,1.733,0.206,0,0,2.324,0.259,0
"2021-05-25 10:00:00",3108,12.74,0.22,54.91,2.254,203.8,2.255,0.245,1.511,222.7,1.511,213.4,20.34,709.3585,-1.65,0.002,229.4,294.4,-1.649,-65.88,0.002,-67.53,0,1.746,0.01,0,0,2.007,0.067,0,0.095,5.673,0.067,0,0.007,2.589,0.125,0,0,1.647,0.206,0,0.001,2.349,0.259,0
"2021-05-25 11:00:00",3109,12.73,-0.36,60.45,2.256,205.4,2.255,0.245,1.724,201,1.724,209.4,18.7,709.4382,-1.544,-0.002,227.9,293,-1.543,-66,0.001,-67.55,0,1.714,-0.024,0,0,2.031,0.067,0,0.095,5.652,0.067,0,0.008,2.607,0.12,0,0,1.754,0.201,0,0,2.368,0.259,0
"2021-05-25 12:00:00",3110,12.72,-0.211,58.71,2.256,204.2,2.255,0.245,2.037,190.6,2.037,220.9,24.47,709.3455,2.012,0.843,229.1,294.9,1.179,-66.71,0.087,-65.53,0,1.669,-0.073,0,0,1.992,0.067,0,0.094,5.625,0.067,0,0.008,2.606,0.125,0,0,1.692,0.201,0,0,2.32,0.259,0
"2021-05-25 13:00:00",3111,12.76,1.299,55.13,2.25,199,2.256,0.244,1.898,213.6,1.898,213.7,26.08,709.3517,46.41,11.88,232.2,300.6,34.53,-68.2,0.33,-33.67,0,1.591,-0.154,0,0,1.983,0.062,0,0.093,5.578,0.067,0,0.007,2.57,0.125,0,0,1.711,0.201,0,0,2.355,0.259,0
"2021-05-25 14:00:00",3112,13.13,2.448,52,2.247,196.4,2.257,0.243,2.021,232.1,2.021,223.3,29.46,709.5999,125.4,41.91,233.9,310.2,84.7,-75.7,0.561,9.01,0,1.47,-0.23,0,0,1.978,0.048,0,0.093,5.574,0.067,0,0.007,2.578,0.125,0,0,1.728,0.206,0,0,2.368,0.259,0
"2021-05-25 15:00:00",3113,14.02,3.705,48.82,2.242,195.6,2.257,0.243,2.608,181.7,2.608,222.7,29.84,709.8776,462.1,111.4,233.5,321.2,351.7,-86.9,0.243,264.7,0,1.368,-0.272,0,0,1.959,0.048,0,0.093,5.586,0.063,0,0.007,2.573,0.125,0,0,1.708,0.206,0,0,2.333,0.259,0
"2021-05-25 16:00:00",3114,14.15,5.032,45.65,2.24,211.4,2.261,0.239,2.39,291.6,2.39,231.6,45.89,710.2166,685.2,172.9,238.3,325.4,512.5,-86.7,0.253,425.8,0,1.358,-0.251,0,0,1.931,0.048,0,0.092,5.518,0.067,0,0.006,2.547,0.125,0,0,1.741,0.211,0,0,2.297,0.259,0
"2021-05-25 17:00:00",3115,14.08,6.137,41.77,2.249,206.1,2.274,0.226,2.446,219.4,2.446,220.6,35.67,710.3902,862,208.3,245,328,657.8,-82.3,0.242,575.5,0,1.34,-0.084,0,0,1.946,0.058,0,0.096,5.719,0.063,0,0.007,2.572,0.125,0,0,1.707,0.215,0,0,2.304,0.259,0
"2021-05-25 18:00:00",3116,14.08,7.133,35.12,2.261,200.6,2.291,0.209,2.443,228.1,2.443,228.4,44.97,710.5046,989,238.8,249.9,330.2,750.1,-79.68,0.241,670.4,0,1.404,-0.014,0,0,1.903,0.067,0,0.105,6.088,0.067,0,0.006,2.564,0.125,0,0,1.718,0.211,0,0,2.316,0.259,0
"2021-05-25 19:00:00",3117,14.08,7.896,31.08,2.276,210.5,2.308,0.192,1.694,282.7,1.694,240.7,50.28,710.9617,995,246,254.7,332.2,748.4,-77.37,0.247,671,0,1.403,0.005,0,0,1.913,0.067,0,0.11,6.314,0.067,0,0.008,2.617,0.12,0,0,1.699,0.206,0,0,2.338,0.259,0
"2021-05-25 20:00:00",3118,14.08,8.91,30.95,2.29,208.3,2.327,0.173,1.802,307,1.802,250,60.16,710.6835,1037,259,255.2,334.5,779,-79.31,0.25,699.7,0,1.489,0.01,0,0,1.892,0.067,0,0.111,6.374,0.067,0,0.011,2.695,0.125,0,0,1.724,0.206,0,0,2.326,0.254,0
"2021-05-25 21:00:00",3119,14.08,9.89,27.09,2.307,208.8,2.348,0.152,2.047,212.3,2.047,230.4,51.03,710.5268,901,244.3,259.6,336,661.3,-76.31,0.286,585,0,1.605,0.015,0,0,1.948,0.067,0,0.112,6.387,0.063,0,0.016,2.853,0.124,0,0,1.74,0.206,0,0,2.383,0.259,0
"2021-05-25 22:00:00",3120,14.03,10.64,25.5,2.323,199.3,2.367,0.133,1.573,166.6,1.573,251,55.92,710.3295,840,205.7,268.8,337,635.3,-68.57,0.245,566.7,0,1.639,0.015,0,0,1.958,0.067,0,0.112,6.4,0.067,0,0.016,2.827,0.115,0,0,1.819,0.201,0,0,2.387,0.259,0
"2021-05-25 23:00:00",3121,14.02,11.15,26.98,2.331,202.7,2.378,0.122,1.362,263.7,1.362,251.3,65.87,710.0809,681.4,170.7,270.8,337.1,509.7,-66.77,0.25,443,0,1.648,0.029,0,0,1.924,0.067,0,0.111,6.36,0.067,0,0.015,2.818,0.115,0,0,1.828,0.201,0,0.001,2.421,0.254,0
"2021-05-26 00:00:00",3122,13.99,10.89,35.56,2.339,194,2.385,0.115,1.076,341.2,1.076,228.9,67.66,710.1337,383.5,92.1,283,334.3,289.3,-51.27,0.24,238,0,1.638,0.029,0,0,1.971,0.067,0,0.111,6.351,0.067,0,0.015,2.801,0.106,0,0,1.865,0.201,0,0.001,2.414,0.249,0
"2021-05-26 01:00:00",3123,14.02,9.89,38.03,2.346,190.8,2.389,0.111,0.39,280.8,0.39,226.7,46.32,710.1914,132.8,30.21,293.2,330.3,102.6,-36.73,0.227,65.87,0,1.626,0.029,0,0,1.992,0.067,0,0.109,6.27,0.067,0,0.015,2.807,0.106,0,0,1.836,0.201,0,0.001,2.407,0.24,0
"2021-05-26 02:00:00",3124,13.29,7.671,52.2,2.355,190.6,2.388,0.112,0.095,248.7,0.095,248.7,25.36,710.4676,43.03,9.55,266.9,325.2,33.45,-57.73,0.22,-24.28,0,1.614,0.029,0,0,1.932,0.067,0,0.108,6.222,0.067,0,0.012,2.732,0.106,0,0,1.791,0.201,0,0,2.386,0.24,0
"2021-05-26 03:00:00",3125,12.99,3.287,63.8,2.371,190.8,2.385,0.115,0.468,242.4,0.468,252.3,12.26,711.0536,1.48,0.322,262.7,317.9,1.155,-54.41,0.056,-53.25,0,1.592,0.024,0,0,1.948,0.067,0,0.108,6.236,0.063,0,0.012,2.723,0.106,0,0,1.814,0.201,0,0,2.346,0.24,0
"2021-05-26 04:00:00",3126,12.93,2.301,68.83,2.373,191.5,2.383,0.117,0.904,233.4,0.904,222,21.82,711.5068,-1.006,-0.003,276.7,316,-1.006,-38.72,0.003,-39.72,0,1.578,0.02,0,0,1.982,0.067,0,0.105,6.078,0.067,0,0.012,2.721,0.106,0,0,1.768,0.201,0,0,2.379,0.24,0
"2021-05-26 05:00:00",3127,12.88,2.018,65.57,2.374,192.5,2.383,0.117,0.549,236.5,0.549,241.4,25.36,711.7983,-0.406,0.001,301.1,317.8,-0.405,-16.23,0.005,-16.64,0,1.594,0.019,0,0,1.953,0.067,0,0.101,5.932,0.063,0,0.011,2.693,0.106,0,0,1.777,0.201,0,0,2.383,0.24,0
"2021-05-26 06:00:00",3128,12.85,1.53,71.28,2.377,192.3,2.384,0.116,0.481,264.1,0.481,229.8,22.73,711.7856,-1.151,0.024,268.8,313,-1.182,-43.87,-0.031,-45.06,0,1.585,0.014,0,0,1.959,0.067,0,0.099,5.811,0.067,0,0.01,2.664,0.106,0,0,1.788,0.201,0,0.001,2.418,0.24,0
"2021-05-26 07:00:00",3129,12.84,0.575,78.38,2.381,192.3,2.384,0.116,0.759,265,0.759,233.2,24.32,711.5374,-1.448,0.013,250.7,307.4,-1.457,-56.97,-0.007,-58.43,0,1.548,-0.055,0,0,1.977,0.067,0,0.099,5.815,0.053,0,0.009,2.646,0.106,0,0,1.76,0.201,0,0,2.372,0.24,0
"2021-05-26 08:00:00",3130,12.81,-0.151,77.56,2.384,190.8,2.383,0.117,0.848,230,0.848,227.9,21.62,711.2068,-1.348,0.053,245.7,304.8,-1.42,-59.42,-0.122,-60.84,0,1.427,-0.229,0,0,1.953,0.052,0,0.096,5.712,0.057,0,0.009,2.64,0.106,0,0,1.769,0.201,0,0.001,2.401,0.24,0
"2021-05-26 09:00:00",3131,12.78,-0.684,73.07,2.386,187.2,2.383,0.117,0.873,221.6,0.873,238,23.19,710.7013,-1.154,0.053,247.5,301.4,-1.187,-54.52,-0.027,-55.71,0,1.28,-0.546,0,0,1.915,0.024,0,0.095,5.65,0.063,0,0.008,2.617,0.106,0,0,1.747,0.201,0,0,2.335,0.24,0
"2021-05-26 10:00:00",3132,12.75,-0.382,77.28,2.385,189.2,2.383,0.117,0.573,259.8,0.573,258.6,13.87,710.3886,-0.676,0.037,271,305.8,-0.709,-35.43,-0.036,-36.14,0,1.221,-0.846,0,0,1.88,-0.024,0,0.095,5.657,0.048,0,0.008,2.619,0.106,0,0,1.821,0.201,0,0,2.352,0.24,0
"2021-05-26 11:00:00",3133,12.73,0.236,55.24,2.382,187,2.383,0.117,0.588,266.4,0.588,245.2,19.63,710.0822,-0.359,0.052,275.4,306.6,-0.388,-31.73,0.032,-32.12,0,1.214,-0.945,0,0,1.791,-0.063,0,0.094,5.616,0.048,0,0.009,2.635,0.106,0,0,1.74,0.201,0,0.001,2.386,0.24,0
"2021-05-26 12:00:00",3134,12.73,5.151,35.11,2.365,188.5,2.387,0.113,0.795,242.9,0.795,238.1,28.52,709.859,2.613,0.607,276.1,311.7,2.005,-35.07,-0.1,-33.06,0,1.188,-0.967,0,0,1.742,-0.1,0,0.094,5.621,0.048,0,0.007,2.574,0.106,0,0,1.787,0.201,0,0,2.377,0.24,0
"2021-05-26 13:00:00",3135,12.75,7.099,28.49,2.357,188.8,2.387,0.113,1.196,220.3,1.196,223.5,28.01,709.9398,39.06,10.01,254.6,312.8,29.03,-57.56,0.252,-28.54,0,1.192,-0.945,0,0,1.647,-0.125,0,0.092,5.525,0.048,0,0.007,2.575,0.106,0,0,1.739,0.201,0,0,2.36,0.24,0
"2021-05-26 14:00:00",3136,13.7,9.26,23.81,2.346,188.8,2.385,0.115,1.733,216.2,1.733,215.9,31.73,710.0205,156.8,37.31,276,324.1,119.5,-47.67,0.241,71.87,0,1.215,-0.782,0,0,1.616,-0.138,0,0.092,5.545,0.048,0,0.007,2.591,0.106,0,0,1.727,0.201,0,0,2.333,0.24,0
"2021-05-26 15:00:00",3137,14.48,10.3,26.6,2.348,199.8,2.392,0.108,2.01,211.4,2.01,212.7,30.9,709.7906,330.9,69.23,277.1,328.2,261.9,-50.73,0.209,211.1,0,1.225,-0.234,0,0,1.585,-0.05,0,0.091,5.504,0.048,0,0.007,2.573,0.106,0,0,1.755,0.201,0,0,2.344,0.24,0
"2021-05-26 16:00:00",3138,13.99,11.81,21.89,2.354,205.9,2.405,0.095,2.178,187.6,2.178,203.9,33.95,709.8672,616.1,125.2,268,335.8,491.2,-67.96,0.204,423.2,0,1.303,-0.056,0,0,1.59,0.03,0,0.092,5.544,0.048,0,0.007,2.569,0.106,0,0,1.708,0.201,0,0,2.363,0.24,0
"2021-05-26 17:00:00",3139,13.93,12.75,23.72,2.36,207.8,2.414,0.086,2.16,162.8,2.16,205.7,34.66,709.8688,788.3,153.5,277,342.2,635.7,-65.55,0.195,570.1,0,1.484,0.022,0,0,1.677,0.058,0,0.1,5.888,0.062,0,0.007,2.59,0.106,0,0,1.763,0.201,0,0,2.344,0.24,0
"2021-05-26 18:00:00",3140,13.93,12.97,22.78,2.376,198.7,2.432,0.068,2.448,246.8,2.448,221.6,48.19,709.4857,715.6,138.5,283.9,344,579.6,-60.13,0.193,519.5,0,1.831,0.378,0,0,1.752,0.097,0,0.107,6.171,0.063,0,0.008,2.606,0.106,0,0,1.74,0.201,0,0,2.317,0.24,0
