"TOA5","CR1000_7","CR1000","32128","CR1000.Std.32.05","CPU:JW_UB_wx_v2.CR1","23031","One_Hour"
"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"2021-12-23 03:00:00",798,11.95,-1.707,32.95,1.891,203.7,1.885,0.445,0.258,195.2,0.258,253.4,55.17,-0.596,-0.003,287.8,298.8,-0.597,-10.27,0.004,-10.87,0,0.887,-2.553,0,0,0.909,-2.667,0,0,0.854,-2.827,0,0,0.864,-3.214,0,0,1.055,-2.785,0,0,1.177,-1.395,0,0.01,2.668,-0.501,0,0.044,3.715,0.048,0,0,2.25,0.624,0
"2021-12-23 04:00:00",799,11.95,-1.733,37.74,1.892,204.2,1.886,0.444,0.519,260.5,0.519,229.2,44.95,-1.35,-0.002,267.1,294.5,-1.341,-26.42,0.002,-27.76,0,0.895,-2.508,0,0,0.923,-2.625,0,0,0.856,-2.81,0,0,0.863,-3.267,0,0,1.085,-2.896,0,0,1.166,-1.381,0,0.011,2.685,-0.501,0,0.044,3.74,0.048,0,0,2.236,0.624,0
"2021-12-23 05:00:00",800,11.95,-1.847,39.52,1.892,203.9,1.886,0.444,0.533,327.8,0.533,230.4,48.44,-1.246,-0.003,268.8,294.5,-1.243,-24.82,0.002,-26.06,0,0.907,-2.779,0,0,0.884,-2.883,0,0,0.837,-3.08,0,0,0.853,-3.527,0,0,1.077,-3.031,0,0,1.17,-1.4,0,0.011,2.689,-0.487,0,0.042,3.673,0.053,0,0,2.233,0.629,0
"2021-12-23 06:00:00",801,11.95,-2.127,37.59,1.893,204.7,1.886,0.444,0.393,285.2,0.393,238.2,48.06,-0.792,-0.002,279.7,295.4,-0.793,-14.88,0.007,-15.68,0,0.883,-2.87,0,0,0.892,-2.979,0,0,0.829,-3.162,0,0,0.859,-3.585,0,0,1.081,-3.106,0,0,1.174,-1.419,0,0.011,2.684,-0.487,0,0.043,3.704,0.048,0,0,2.241,0.624,0
"2021-12-23 07:00:00",802,11.94,-1.816,35.13,1.893,206.1,1.887,0.443,0.278,285.6,0.278,238.3,54.73,-0.715,-0.002,284.2,297.3,-0.715,-12.28,0,-12.99,0,0.879,-2.661,0,0,0.897,-2.788,0,0,0.843,-2.962,0,0,0.861,-3.4,0,0,1.077,-3.089,0,0,1.172,-1.429,0,0.011,2.706,-0.487,0,0.042,3.648,0.048,0,0,2.248,0.624,0
"2021-12-23 08:00:00",803,11.94,-1.981,39.72,1.894,205.7,1.887,0.443,0.402,206.3,0.402,234.1,56.69,-0.795,-0.003,280.1,295.6,-0.794,-14.7,0.013,-15.49,0,0.886,-2.831,0,0,0.921,-2.93,0,0,0.86,-3.118,0,0,0.854,-3.564,0,0,1.087,-3.082,0,0,1.179,-1.428,0,0.011,2.705,-0.487,0,0.044,3.73,0.048,0,0,2.245,0.624,0
"2021-12-23 09:00:00",804,11.94,-1.708,35.38,1.895,207.4,1.889,0.441,0.605,195.3,0.605,211.7,49.57,-0.527,-0.002,290.4,297.9,-0.525,-6.641,0.012,-7.166,0,0.904,-2.541,0,0,0.898,-2.658,0,0,0.847,-2.832,0,0,0.84,-3.29,0,0,1.08,-3.09,0,0,1.161,-1.437,0,0.011,2.702,-0.482,0,0.043,3.697,0.048,0,0,2.243,0.624,0
"2021-12-23 10:00:00",805,11.94,-1.773,39.44,1.895,216.2,1.889,0.441,0.511,261.6,0.511,225.7,47.96,-0.745,-0.003,283.2,297,-0.741,-13.01,0.004,-13.75,0,0.893,-2.549,0,0,0.895,-2.653,0,0,0.864,-2.832,0,0,0.844,-3.293,0,0,1.07,-3.067,0,0,1.186,-1.419,0,0.012,2.731,-0.487,0,0.043,3.704,0.048,0,0,2.225,0.624,0
"2021-12-23 11:00:00",806,11.94,-1.978,43.62,1.896,229.2,1.889,0.441,0.195,52.72,0.195,259.8,80.9,-0.528,-0.002,289.7,298.8,-0.525,-8.3,0.01,-8.83,0,0.872,-2.733,0,0,0.902,-2.827,0,0,0.859,-3.015,0,0,0.854,-3.432,0,0,1.103,-3.028,0,0,1.162,-1.423,0,0.011,2.696,-0.482,0,0.044,3.718,0.048,0,0,2.244,0.624,0
"2021-12-23 12:00:00",807,11.94,-1.679,41.96,1.895,247.7,1.889,0.441,0.334,299,0.334,223.2,62.73,-0.449,-0.002,292.7,299.7,-0.447,-6.188,0.006,-6.635,0,0.892,-2.561,0,0,0.914,-2.656,0,0,0.838,-2.821,0,0,0.846,-3.212,0,0,1.078,-2.938,0,0,1.161,-1.414,0,0.011,2.702,-0.482,0,0.042,3.678,0.048,0,0,2.228,0.624,0
"2021-12-23 13:00:00",808,11.94,-1.608,46.46,1.896,257.7,1.89,0.44,0.708,189.6,0.708,222.9,53.02,-0.323,-0.002,296.7,301,-0.319,-3.611,0.008,-3.93,0,0.875,-2.344,0,0,0.895,-2.439,0,0,0.842,-2.595,0,0,0.851,-2.995,0,0,1.078,-2.859,0,0,1.179,-1.39,0,0.011,2.69,-0.482,0,0.043,3.713,0.048,0,0,2.282,0.624,0
"2021-12-23 14:00:00",809,11.94,-2.033,56.07,1.902,239,1.895,0.435,0.418,217.8,0.418,227,64.07,-0.275,-0.003,299.4,301.5,-0.275,-1.45,0.013,-1.725,0,0.882,-2.28,0,0,0.905,-2.364,0,0,0.841,-2.5,0,0,0.853,-2.875,0,0,1.075,-2.797,0,0,1.191,-1.371,0,0.011,2.699,-0.468,0,0.043,3.702,0.048,0,0,2.243,0.624,0
"2021-12-23 15:00:00",810,11.93,-3.03,84.1,1.776,229,1.766,0.564,0.493,211.8,0.493,222.5,56.17,1.013,0.364,297.4,300.3,0.65,-2.178,0.135,-1.528,0,0.893,-2.892,0,0,0.911,-2.933,0,0,0.842,-3.016,0,0,0.874,-3.238,0,0,1.101,-2.743,0,0,1.172,-1.357,0,0.011,2.7,-0.468,0,0.043,3.711,0.043,0,0,2.229,0.629,0
"2021-12-23 16:00:00",811,11.93,-4.575,91.9,1.775,243.4,1.76,0.57,0.34,197.7,0.34,214.4,33.46,5.285,2.436,295.1,298.5,2.851,-2.445,0.454,0.406,0,0.884,-4.095,0,0,0.914,-4.081,0,0,0.855,-4.033,0,0,0.865,-3.997,0,0,1.079,-2.78,0,0,1.176,-1.343,0,0.01,2.674,-0.468,0,0.041,3.626,0.043,0,0,2.233,0.624,0
"2021-12-23 17:00:00",812,11.92,-4.313,90.3,1.884,255.1,1.869,0.461,0.761,273.6,0.761,229.7,53.31,14.31,7.231,295.9,299.4,7.082,-2.563,0.505,4.519,0,0.883,-4.251,0,0,0.894,-4.279,0,0,0.847,-4.209,0,0,0.857,-4.089,0,0,1.093,-2.76,0,0,1.186,-1.328,0,0.013,2.745,-0.468,0,0.044,3.737,0.043,0,0,2.253,0.624,0
"2021-12-23 18:00:00",813,11.92,-3.659,89.8,1.868,223.5,1.855,0.475,0.947,232.1,0.947,222.6,64.46,17.44,8.81,297.6,301.5,8.62,-3.109,0.505,5.515,0,0.89,-3.631,0,0,0.911,-3.664,0,0,0.853,-3.617,0,0,0.925,-3.647,0,0,1.077,-2.65,0,0,1.18,-1.314,0,0.011,2.706,-0.463,0,0.043,3.685,0.044,0,0,2.232,0.624,0
"2021-12-23 19:00:00",814,11.92,-3.199,86.7,1.866,201,1.855,0.475,0.857,294.8,0.857,213.7,57.04,20.06,10.2,298.5,302.7,9.86,-3.352,0.508,6.509,0,0.875,-3.088,0,0,0.887,-3.107,0,0,0.837,-3.083,0,0,0.942,-3.24,0,0,1.082,-2.489,0,0,1.18,-1.276,0,0.011,2.698,-0.449,0,0.041,3.646,0.048,0,0,2.247,0.624,0
"2021-12-23 20:00:00",815,11.92,-2.857,84.5,1.866,201.4,1.856,0.474,0.803,203.5,0.803,213,52.34,20.04,9.88,299.7,303.4,10.16,-3.064,0.493,7.095,0,0.874,-2.731,0,0,0.894,-2.745,0,0,0.863,-2.731,0,0,0.962,-2.964,0,0,1.097,-2.324,0,0,1.182,-1.228,0,0.012,2.723,-0.449,0,0.043,3.685,0.039,0,0,2.24,0.619,0
"2021-12-23 21:00:00",816,11.91,-2.493,90.7,1.866,202.3,1.857,0.473,0.859,236.9,0.859,220.8,43.66,15.52,7.602,301.5,304.7,7.908,-2.441,0.49,5.467,0,0.909,-2.332,0,0,0.9,-2.337,0,0,0.848,-2.36,0,0,0.974,-2.707,0,0,1.103,-2.174,0,0,1.165,-1.181,0,0.012,2.733,-0.444,0,0.042,3.67,0.043,0,0,2.252,0.619,0
"2021-12-23 22:00:00",817,11.91,-2.951,90.5,1.868,211,1.858,0.472,0.581,189.1,0.581,212.8,57.87,12.47,6.186,301.4,304.6,6.278,-2.552,0.494,3.726,0,0.914,-2.692,0,0,0.896,-2.697,0,0,0.841,-2.669,0,0,1.006,-2.704,0,0,1.068,-2.056,0,0,1.189,-1.133,0,0.012,2.714,-0.43,0,0.042,3.674,0.039,0,0,2.262,0.619,0
"2021-12-23 23:00:00",818,11.91,-2.501,91.3,1.866,221.7,1.857,0.473,0.933,269.6,0.933,235,59.63,4.281,1.813,302.8,305.7,2.466,-2.233,0.419,0.234,0,0.884,-2.541,0,0,0.901,-2.57,0,0,0.862,-2.56,0,0,0.975,-2.608,0,0,1.1,-1.976,0,0,1.186,-1.086,0,0.01,2.679,-0.429,0,0.044,3.733,0.043,0,0,2.25,0.624,0
"2021-12-24 00:00:00",819,11.91,-2.366,94.4,1.857,225.8,1.849,0.481,1.111,170.3,1.111,216.4,47.99,1.722,0.604,303.7,306.4,1.114,-1.955,0.198,-0.841,0,0.904,-2.388,0,0,0.896,-2.435,0,0,0.85,-2.397,0,0,0.983,-2.471,0,0,1.093,-1.882,0,0,1.181,-1.053,0,0.011,2.705,-0.411,0,0.041,3.624,0.048,0,0,2.226,0.619,0
"2021-12-24 01:00:00",820,11.91,-2.458,94.9,1.859,224.9,1.85,0.48,0.867,227.7,0.867,219.8,59.98,-0.16,-0.002,303.8,306.5,-0.157,-2.04,-0.007,-2.197,0,0.904,-2.459,0,0,0.902,-2.501,0,0,0.851,-2.458,0,0,0.994,-2.392,0,0,1.09,-1.806,0,0,1.189,-1.015,0,0.01,2.677,-0.406,0,0.043,3.688,0.039,0,0,2.22,0.614,0
"2021-12-24 02:00:00",821,11.91,-2.114,92.4,1.847,225,1.84,0.49,1.155,197,1.155,233.7,53.45,-0.211,-0.001,304.4,307.5,-0.208,-2.431,0.005,-2.639,0,0.902,-2.24,0,0,0.873,-2.283,0,0,0.857,-2.25,0,0,0.99,-2.292,0,0,1.092,-1.73,0,0,1.161,-0.972,0,0.012,2.725,-0.396,0,0.044,3.717,0.048,0,0,2.239,0.609,0
"2021-12-24 03:00:00",822,11.91,-2.11,93.7,1.842,238.6,1.835,0.495,0.969,80.8,0.969,219.8,60.32,-0.255,-0.001,304.7,307.6,-0.254,-2.245,0.005,-2.498,0,0.899,-2.093,0,0,0.905,-2.13,0,0,0.84,-2.102,0,0,0.978,-2.165,0,0,1.09,-1.659,0,0,1.197,-0.939,0,0.012,2.711,-0.391,0,0.043,3.684,0.043,0,0,2.209,0.604,0
"2021-12-24 04:00:00",823,11.91,-1.968,93,1.839,194.7,1.832,0.498,0.988,211.7,0.988,225.1,48.33,-0.29,-0.002,305,308,-0.288,-2.372,0.004,-2.66,0,0.917,-2.045,0,0,0.909,-2.093,0,0,0.862,-2.06,0,0,0.997,-2.09,0,0,1.084,-1.579,0,0,1.166,-0.905,0,0.012,2.716,-0.372,0,0.043,3.68,0.048,0,0,2.227,0.609,0
"2021-12-24 05:00:00",824,11.91,-2.106,95.3,1.84,211.3,1.833,0.497,0.594,266.5,0.594,232.8,62.46,-0.27,0,305.7,307.9,-0.267,-1.63,0.006,-1.897,0,0.894,-2.037,0,0,0.907,-2.075,0,0,0.84,-2.051,0,0,0.965,-2.019,0,0,1.08,-1.532,0,0,1.193,-0.877,0,0.011,2.7,-0.372,0,0.042,3.68,0.043,0,0,2.205,0.609,0
"2021-12-24 06:00:00",825,11.91,-2.011,95.6,1.832,205.7,1.825,0.505,1.052,318.9,1.052,231.7,60.83,-0.354,-0.001,306.7,308.1,-0.359,-0.786,0.005,-1.145,0,0.883,-2.084,0,0,0.908,-2.121,0,0,0.859,-2.074,0,0,1.002,-1.977,0,0,1.081,-1.48,0,0,1.163,-0.839,0,0.011,2.689,-0.358,0,0.044,3.718,0.048,0,0,2.234,0.609,0
"2021-12-24 07:00:00",826,11.91,-2.093,96.3,1.765,225.2,1.758,0.572,0.674,217,0.674,218.4,67.15,-0.164,-0.001,306.7,308.3,-0.165,-1.077,0.011,-1.242,0,0.88,-2.058,0,0,0.906,-2.106,0,0,0.844,-2.058,0,0,0.988,-1.924,0,0,1.083,-1.427,0,0,1.189,-0.805,0,0.011,2.698,-0.349,0,0.042,3.655,0.048,0,0,2.214,0.605,0
"2021-12-24 08:00:00",827,11.91,-1.984,97.5,1.816,207,1.809,0.521,0.815,171.1,0.815,232.2,63.78,-0.169,-0.002,307.1,308.7,-0.169,-0.989,0.01,-1.158,0,0.894,-2.005,0,0,0.887,-2.056,0,0,0.85,-2.01,0,0,0.998,-1.868,0,0,1.086,-1.385,0,0,1.168,-0.768,0,0.012,2.709,-0.339,0,0.042,3.648,0.048,0,0,2.247,0.609,0
"2021-12-24 09:00:00",828,11.91,-2.091,97.6,1.804,214,1.797,0.533,0.574,218,0.574,223.5,65.73,-0.091,-0.001,306.8,308.5,-0.089,-1.157,0.019,-1.246,0,0.896,-2.031,0,0,0.909,-2.074,0,0,0.912,-2.007,0,0,0.992,-1.811,0,0,1.1,-1.342,0,0,1.174,-0.758,0,0.012,2.736,-0.334,0,0.043,3.701,0.048,0,0,2.227,0.609,0
"2021-12-24 10:00:00",829,11.9,-2.133,96.3,1.791,213.4,1.783,0.547,0.653,134.2,0.653,208.1,56.25,-0.121,-0.001,306.6,308.3,-0.124,-1.043,0.027,-1.166,0,0.907,-2.083,0,0,0.9,-2.125,0,0,0.938,-2.044,0,0,1.014,-1.769,0,0,1.101,-1.304,0,0,1.185,-0.73,0,0.012,2.715,-0.329,0,0.043,3.681,0.048,0,0,2.234,0.604,0
"2021-12-24 11:00:00",830,11.9,-3.995,95.4,1.777,241,1.764,0.566,0.026,228.3,0.026,203.5,41.23,-0.364,-0.001,299.3,301,-0.362,-0.81,0.005,-1.172,0,0.892,-3.039,0,0,0.901,-3.076,0,0,0.961,-2.292,0,0,0.991,-1.755,0,0,1.116,-1.266,0,0,1.188,-0.71,0,0.012,2.733,-0.315,0,0.043,3.689,0.048,0,0,2.23,0.604,0
"2021-12-24 12:00:00",831,11.89,-5.24,95.1,1.762,244.3,1.745,0.585,0,212.9,0,0,0,-0.215,-0.001,294.5,296.3,-0.213,-1.508,0.011,-1.72,0,0.888,-4.619,0,0,0.894,-4.585,0,0,0.954,-3,0,0,1.002,-1.833,0,0,1.1,-1.243,0,0,1.188,-0.691,0,0.012,2.715,-0.31,0,0.042,3.671,0.043,0,0,2.258,0.609,0
"2021-12-24 13:00:00",832,11.89,-5.733,95,1.739,254.2,1.721,0.609,0,157.3,0,0,0,-0.175,-0.001,293.6,294.1,-0.175,-1.468,0.009,-1.643,0,0.87,-5.341,0,0,0.861,-5.251,0,0,0.924,-3.439,0,0,0.985,-1.989,0,0,1.094,-1.239,0,0,1.18,-0.672,0,0.013,2.744,-0.31,0,0.042,3.656,0.048,0,0,2.212,0.604,0
"2021-12-24 14:00:00",833,11.89,-5.991,95,1.719,244.1,1.7,0.63,0,186.5,0,0,0,-0.172,-0.001,291.9,292.8,-0.172,-1.314,0.01,-1.486,0,0.89,-5.663,0,0,0.891,-5.497,0,0,0.959,-3.638,0,0,0.999,-2.126,0,0,1.091,-1.263,0,0,1.189,-0.663,0,0.012,2.717,-0.296,0,0.043,3.693,0.048,0,0,2.225,0.604,0
"2021-12-24 15:00:00",834,11.89,-6.227,94,1.669,244.1,1.65,0.68,0,184.7,0,0,0,0.408,0.411,289.9,291.8,-0.007,-1.289,0.414,-1.296,0,0.884,-5.905,0,0,0.917,-5.593,0,0,0.963,-3.726,0,0,0.985,-2.239,0,0,1.094,-1.296,0,0,1.182,-0.658,0,0.011,2.708,-0.296,0,0.042,3.673,0.048,0,0,2.236,0.604,0
"2021-12-24 16:00:00",835,11.88,-6.248,95.1,1.651,250.5,1.632,0.698,0,197.3,0,0,0,3.208,3.713,290.2,291.8,-0.508,-1.101,1.145,-1.609,0,0.886,-5.918,0,0,0.927,-5.51,0,0,0.941,-3.758,0,0,0.98,-2.304,0,0,1.084,-1.32,0,0,1.188,-0.658,0,0.012,2.721,-0.291,0,0.041,3.633,0.048,0,0,2.261,0.609,0
"2021-12-24 17:00:00",836,11.88,-6.077,94.9,1.624,244.3,1.606,0.724,0,246.6,0,0,0,5.258,6.564,292.4,292.4,-1.312,-0.611,1.249,-1.923,0,0.848,-5.696,0,0,0.928,-5.25,0,0,0.943,-3.724,0,0,0.989,-2.346,0,0,1.093,-1.343,0,0,1.181,-0.658,0,0.013,2.739,-0.282,0,0.044,3.723,0.048,0,0,2.232,0.604,0
"2021-12-24 18:00:00",837,11.88,-6.028,94.6,1.624,237.1,1.606,0.724,0.002,172.9,0.002,205.1,2.611,6.193,8.02,292.9,292.3,-1.822,-0.243,1.294,-2.065,0,0.867,-5.475,0,0,0.918,-4.994,0,0,0.951,-3.653,0,0,0.98,-2.365,0,0,1.076,-1.367,0,0,1.187,-0.658,0,0.013,2.744,-0.277,0,0.043,3.683,0.048,0,0,2.228,0.604,0
"2021-12-24 19:00:00",838,11.87,-6.119,95.3,1.589,237.1,1.572,0.758,0,180.6,0,0,0,11.85,16.48,292.8,292.1,-4.63,0.212,1.382,-4.418,0,0.901,-5.402,0,0,0.916,-4.833,0,0,0.965,-3.559,0,0,0.983,-2.365,0,0,1.092,-1.376,0,0,1.186,-0.658,0,0.013,2.755,-0.277,0,0.041,3.64,0.048,0,0,2.258,0.604,0
"2021-12-24 20:00:00",839,11.87,-5.679,95.6,1.605,266.6,1.588,0.742,0,202.1,0,192.6,0,14.52,20.45,294,293.6,-5.938,0.89,1.41,-5.049,0,0.928,-4.857,0,0,0.91,-4.465,0,0,0.942,-3.451,0,0,1.007,-2.35,0,0,1.1,-1.381,0,0,1.182,-0.658,0,0.012,2.733,-0.263,0,0.044,3.719,0.048,0,0,2.245,0.604,0
"2021-12-24 21:00:00",840,11.87,-5.438,94.9,1.535,263.8,1.519,0.811,0,192,0,0,0,14.9,21,295,294.1,-6.096,1.603,1.411,-4.493,0,0.908,-4.378,0,0,0.917,-4.031,0,0,0.934,-3.304,0,0,0.999,-2.312,0,0,1.085,-1.381,0,0,1.18,-0.658,0,0.012,2.716,-0.262,0,0.042,3.67,0.048,0,0,2.233,0.604,0
"2021-12-24 22:00:00",841,11.86,-5.787,93.2,1.58,244.2,1.563,0.767,0,213.2,0,0,0,7.005,9.65,294,293,-2.649,0.416,1.378,-2.233,0,0.888,-4.585,0,0,0.903,-4.019,0,0,0.939,-3.169,0,0,1.001,-2.279,0,0,1.074,-1.376,0,0,1.168,-0.658,0,0.012,2.722,-0.267,0,0.042,3.664,0.048,0,0,2.234,0.604,0
"2021-12-24 23:00:00",842,11.87,-6.301,94.4,1.33,214.9,1.315,1.015,0,190.5,0,0,0,3.369,4.581,290.4,290.8,-1.213,-0.242,1.339,-1.456,0,0.947,-4.972,0,0,0.911,-4.204,0,0,0.95,-3.133,0,0,1.007,-2.246,0,0,1.119,-1.366,0,0,1.176,-0.658,0,0.013,2.762,-0.258,0,0.042,3.672,0.058,0,0,2.245,0.604,0
"2021-12-25 00:00:00",843,11.87,-6.561,93.6,1.559,226.7,1.541,0.789,0,249.9,0,0,0,0.551,0.671,288.2,289.1,-0.124,0.041,0.791,-0.083,0,0.915,-5.317,0,0,0.924,-4.476,0,0,0.936,-3.181,0,0,0.989,-2.228,0,0,1.108,-1.362,0,0,1.19,-0.658,0,0.012,2.719,-0.258,0,0.042,3.674,0.053,0,0,2.206,0.604,0
"2021-12-25 01:00:00",844,11.86,-7.124,93.1,1.563,199.5,1.542,0.788,0,114.2,0,0,0,-0.343,-0.002,286.8,284,-0.339,2.347,0.008,2.008,0,0.93,-5.819,0,0,0.915,-4.798,0,0,0.941,-3.271,0,0,0.992,-2.233,0,0,1.099,-1.347,0,0,1.184,-0.649,0,0.013,2.747,-0.258,0,0.043,3.702,0.053,0,0,2.246,0.604,0
"2021-12-25 02:00:00",845,11.86,-7.342,94.2,1.569,199.2,1.548,0.782,0,13.82,0,0,0,-0.23,0.001,287,284.5,-0.232,1.094,0.003,0.862,0,0.957,-6.333,0,0,0.89,-5.181,0,0,0.931,-3.38,0,0,1.019,-2.242,0,0,1.099,-1.353,0,0,1.167,-0.639,0,0.011,2.696,-0.258,0,0.042,3.669,0.053,0,0,2.249,0.604,0
"2021-12-25 03:00:00",846,11.86,-6.868,93.8,1.569,221.2,1.549,0.781,0.001,294.8,0.001,292.9,6.777,-0.189,-0.001,287,288.2,-0.189,-0.535,0.012,-0.724,0,0.943,-6.372,0,0,0.914,-5.397,0,0,0.922,-3.506,0,0,1.004,-2.271,0,0,1.094,-1.352,0,0,1.169,-0.635,0,0.011,2.708,-0.258,0,0.043,3.696,0.048,0,0,2.226,0.604,0
"2021-12-25 04:00:00",847,11.85,-6.471,93.9,1.567,199,1.548,0.782,0.261,172.9,0.261,233,54.22,-0.229,0,288.5,289.8,-0.23,-0.548,0.013,-0.778,0,0.94,-6.105,0,0,0.912,-5.342,0,0,0.94,-3.59,0,0,1,-2.304,0,0,1.105,-1.362,0,0,1.188,-0.639,0,0.012,2.722,-0.258,0,0.043,3.696,0.058,0,0,2.248,0.604,0
"2021-12-25 05:00:00",848,11.85,-6.458,93.2,1.567,206.4,1.549,0.781,0.503,155.7,0.503,236.1,67.29,-0.244,-0.002,288.5,289.8,-0.245,-0.502,0.01,-0.747,0,0.933,-5.92,0,0,0.913,-5.23,0,0,0.929,-3.618,0,0,0.994,-2.342,0,0,1.09,-1.362,0,0,1.18,-0.639,0,0.012,2.734,-0.253,0,0.042,3.651,0.057,0,0,2.221,0.604,0
"2021-12-25 06:00:00",849,11.85,-6.366,93.8,1.561,201.5,1.542,0.788,0.542,9.41,0.542,237.6,75.5,-0.153,-0.001,288.8,290.4,-0.151,-0.857,0.009,-1.009,0,0.939,-5.848,0,0,0.925,-5.151,0,0,0.931,-3.617,0,0,1.005,-2.365,0,0,1.092,-1.376,0,0,1.191,-0.639,0,0.012,2.716,-0.248,0,0.043,3.68,0.063,0,0,2.236,0.604,0
"2021-12-25 07:00:00",850,11.85,-6.086,95.5,1.559,213.7,1.541,0.789,0.828,266.9,0.828,238.5,56.33,-0.191,0,290.3,291.5,-0.193,-0.672,0.003,-0.865,0,0.934,-5.679,0,0,0.935,-5.056,0,0,0.939,-3.603,0,0,1.023,-2.379,0,0,1.084,-1.381,0,0,1.186,-0.639,0,0.012,2.728,-0.239,0,0.041,3.627,0.057,0,0,2.208,0.604,0
"2021-12-25 08:00:00",851,11.85,-6.14,93.7,1.546,213,1.529,0.801,1.128,235,1.128,237.5,73.32,-0.223,0,290.2,291.2,-0.223,-0.599,0.007,-0.821,0,0.95,-5.477,0,0,0.937,-4.953,0,0,0.938,-3.589,0,0,1.011,-2.379,0,0,1.102,-1.381,0,0,1.196,-0.639,0,0.012,2.72,-0.239,0,0.043,3.697,0.058,0,0,2.218,0.604,0
"2021-12-25 09:00:00",852,11.84,-6.26,94.2,1.543,189.7,1.525,0.805,0.933,196.7,0.933,236.2,79.31,-0.293,-0.001,289.3,290.7,-0.292,-0.647,0.007,-0.939,0,0.929,-5.358,0,0,0.936,-4.851,0,0,0.936,-3.561,0,0,1.009,-2.384,0,0,1.088,-1.4,0,0,1.196,-0.639,0,0.013,2.756,-0.239,0,0.043,3.692,0.058,0,0,2.242,0.604,0
"2021-12-25 10:00:00",853,11.84,-6.431,91.9,1.545,193.5,1.527,0.803,0.956,145.4,0.956,229.2,71.51,-0.28,-0.001,288.5,289.8,-0.277,-0.463,0.005,-0.74,0,0.947,-5.316,0,0,0.956,-4.795,0,0,0.905,-3.537,0,0,1.025,-2.384,0,0,1.112,-1.4,0,0,1.157,-0.639,0,0.012,2.712,-0.239,0,0.042,3.666,0.058,0,0,2.249,0.604,0
"2021-12-25 11:00:00",854,11.84,-6.807,94.7,1.548,191.3,1.529,0.801,1.004,183.4,1.004,241.6,67.41,-0.438,-0.001,287,288.2,-0.437,-0.284,0.008,-0.721,0,0.921,-5.336,0,0,0.942,-4.772,0,0,0.91,-3.514,0,0,0.985,-2.384,0,0,1.114,-1.4,0,0,1.19,-0.639,0,0.012,2.735,-0.239,0,0.041,3.646,0.067,0,0,2.246,0.604,0
"2021-12-25 12:00:00",855,11.84,-6.861,94.2,1.466,221.5,1.448,0.882,0.761,39.57,0.761,227.4,70.99,-0.092,-0.001,286.7,288.6,-0.092,-0.94,0.012,-1.032,0,0.933,-5.368,0,0,0.949,-4.782,0,0,0.925,-3.495,0,0,0.995,-2.384,0,0,1.091,-1.4,0,0,1.195,-0.639,0,0.013,2.742,-0.239,0,0.042,3.675,0.067,0,0,2.224,0.604,0
"2021-12-25 13:00:00",856,11.84,-7.231,91,1.519,212.3,1.499,0.831,0.951,112.8,0.951,240.4,72.02,-0.484,-0.001,285.6,286.5,-0.481,-0.123,0.002,-0.604,0,0.924,-5.358,0,0,0.957,-4.781,0,0,0.926,-3.495,0,0,1.005,-2.384,0,0,1.099,-1.414,0,0,1.184,-0.639,0,0.013,2.745,-0.239,0,0.042,3.678,0.067,0,0,2.221,0.604,0
"2021-12-25 14:00:00",857,11.83,-7.28,90.2,1.544,202.8,1.523,0.807,0.902,313.1,0.902,249.5,61.74,-0.557,-0.001,285.9,286.1,-0.555,-0.01,0.002,-0.565,0,0.932,-5.377,0,0,0.94,-4.772,0,0,0.913,-3.49,0,0,1.002,-2.384,0,0,1.105,-1.414,0,0,1.193,-0.639,0,0.013,2.758,-0.238,0,0.042,3.665,0.067,0,0,2.243,0.609,0
"2021-12-25 15:00:00",858,11.83,-7.411,87.8,1.547,175.8,1.526,0.804,0.808,148.1,0.808,245,71.34,0.021,0.49,286.4,285.2,-0.47,0.284,0.65,-0.186,0,0.918,-5.406,0,0,0.937,-4.791,0,0,0.909,-3.476,0,0,1.021,-2.379,0,0,1.102,-1.418,0,0,1.187,-0.644,0,0.014,2.772,-0.234,0,0.043,3.696,0.067,0,0,2.182,0.604,0
